COMPANY_CODE;RECEIVE_NUMBER;RECEIVE_DATE;ORDER_LAYOUT_TYPE;TOTAL_GROSS_AMOUNT;TOTAL_DISCOUNT_AMOUNT;TOTAL_NET_AMOUNT;TOTAL_TAX_AMOUNT;PACKING_POSTING_AMOUNT;PACKING_POSTING_TAX_AMOUNT;TOTAL_INVOICE_AMOUNT;TOTAL_DETAIL_LINE_COUNT
AB31;24980596;20230530;RX;24100.00;10034.00;14066.00;0.00;0.00;0.00;0.00;2
AB31;24980597;20230530;RX;9000.00;0.00;9000.00;0.00;0.00;0.00;0.00;2
AB37;24980598;20230530;RX;6570.00;0.00;6570.00;0.00;0.00;0.00;0.00;2
AB37;24980599;20230530;RX;13400.00;0.00;13400.00;0.00;0.00;0.00;0.00;2
AB37;11451780;20230530;RX;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980600;20230530;RX;3960.00;0.00;3960.00;0.00;0.00;0.00;0.00;2
AB31;24980601;20230530;RX;5400.00;0.00;5400.00;0.00;0.00;0.00;0.00;2
AB31;24980602;20230530;RX;2700.00;0.00;2700.00;0.00;0.00;0.00;0.00;2
AB31;24980603;20230530;RX;10524.00;0.00;10524.00;0.00;0.00;0.00;0.00;2
AB31;24980604;20230530;RX;3500.00;0.00;3500.00;0.00;0.00;0.00;0.00;2
AB31;24980605;20230530;RX;6700.00;0.00;6700.00;0.00;0.00;0.00;0.00;2
AB31;24980606;20230530;RX;17700.00;0.00;17700.00;0.00;0.00;0.00;0.00;2
AB31;24980607;20230530;RX;4100.00;0.00;4100.00;0.00;0.00;0.00;0.00;2
AB31;24980608;20230530;RX;12524.00;0.00;12524.00;0.00;0.00;0.00;0.00;2
AB31;24980609;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB31;24980610;20230530;RX;20000.00;0.00;20000.00;0.00;0.00;0.00;0.00;2
AB31;24980611;20230530;RX;1000.00;0.00;1000.00;0.00;0.00;0.00;0.00;2
AB31;24980612;20230530;RX;7500.00;0.00;7500.00;0.00;0.00;0.00;0.00;2
AB31;11451782;20230530;RX;5474.00;0.00;5474.00;0.00;0.00;0.00;0.00;2
AB31;24980613;20230530;RX;3200.00;0.00;3200.00;0.00;0.00;0.00;0.00;2
AB31;24980614;20230530;RX;12610.00;0.00;12610.00;0.00;0.00;0.00;0.00;2
AB37;11451783;20230530;RX;11400.00;0.00;11400.00;0.00;0.00;0.00;0.00;2
AB31;24980615;20230530;RX;25530.00;25530.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451778;20230530;ST;680.00;0.00;680.00;0.00;0.00;0.00;680.00;2
AB31;24980584;20230530;ST;580.00;0.00;580.00;0.00;0.00;0.00;580.00;2
AB31;24980586;20230530;ST;420.00;0.00;420.00;0.00;0.00;0.00;420.00;2
AB31;24980587;20230530;ST;420.00;0.00;420.00;0.00;0.00;0.00;420.00;2
AB31;24980588;20230530;ST;680.00;0.00;680.00;0.00;0.00;0.00;680.00;2
AB31;24980590;20230530;ST;420.00;0.00;420.00;0.00;0.00;0.00;420.00;2
AB31;24980591;20230530;ST;420.00;0.00;420.00;0.00;0.00;0.00;420.00;2
AB31;11451781;20230530;ST;680.00;0.00;680.00;0.00;0.00;0.00;680.00;2
AB31;24981187;20230530;RX;4260.00;0.00;4260.00;0.00;0.00;0.00;0.00;2
AB31;24981188;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB31;24981189;20230530;RX;1220.00;0.00;1220.00;0.00;0.00;0.00;0.00;2
AB31;24981190;20230530;RX;5302.00;0.00;5302.00;0.00;0.00;0.00;0.00;2
AB31;24981191;20230530;RX;4902.00;0.00;4902.00;0.00;0.00;0.00;0.00;2
AB31;24981333;20230530;RX;4102.00;0.00;4102.00;0.00;0.00;0.00;0.00;2
AB31;24981334;20230530;RX;5002.00;0.00;5002.00;0.00;0.00;0.00;0.00;2
AB31;24981335;20230530;RX;7660.00;0.00;7660.00;0.00;0.00;0.00;0.00;2
AB31;24981336;20230530;RX;9302.00;0.00;9302.00;0.00;0.00;0.00;0.00;2
AB31;24981337;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB31;24981339;20230530;RX;5660.00;0.00;5660.00;0.00;0.00;0.00;0.00;2
AB31;24981340;20230530;RX;7502.00;0.00;7502.00;0.00;0.00;0.00;0.00;2
AB31;24981341;20230530;RX;1240.00;0.00;1240.00;0.00;0.00;0.00;0.00;2
AB31;24981342;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB31;24981343;20230530;RX;5502.00;0.00;5502.00;0.00;0.00;0.00;0.00;2
AB31;24981344;20230530;RX;8320.00;0.00;8320.00;0.00;0.00;0.00;0.00;2
AB31;24981345;20230530;RX;1960.00;0.00;1960.00;0.00;0.00;0.00;0.00;2
AB31;24981346;20230530;RX;1560.00;0.00;1560.00;0.00;0.00;0.00;0.00;2
AB31;24981347;20230530;RX;2702.00;0.00;2702.00;0.00;0.00;0.00;0.00;2
AB31;24981349;20230530;RX;8560.00;0.00;8560.00;0.00;0.00;0.00;0.00;2
AB31;24981350;20230530;RX;1240.00;0.00;1240.00;0.00;0.00;0.00;0.00;2
AB31;24981351;20230530;RX;2702.00;0.00;2702.00;0.00;0.00;0.00;0.00;2
AB31;24981352;20230530;RX;2140.00;0.00;2140.00;0.00;0.00;0.00;0.00;2
AB31;24981353;20230530;RX;6302.00;0.00;6302.00;0.00;0.00;0.00;0.00;2
AB31;24981354;20230530;RX;4692.00;0.00;4692.00;0.00;0.00;0.00;0.00;2
AB31;24981355;20230530;RX;2702.00;0.00;2702.00;0.00;0.00;0.00;0.00;2
AB31;24981356;20230530;RX;15800.00;0.00;15800.00;0.00;0.00;0.00;0.00;2
AB31;24981357;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB31;24981358;20230530;RX;2702.00;0.00;2702.00;0.00;0.00;0.00;0.00;2
AB31;24981359;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB31;24981360;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB31;24981361;20230530;RX;6460.00;0.00;6460.00;0.00;0.00;0.00;0.00;2
AB31;24981362;20230530;RX;6902.00;0.00;6902.00;0.00;0.00;0.00;0.00;2
AB31;24981363;20230530;RX;4914.00;0.00;4914.00;0.00;0.00;0.00;0.00;2
AB31;24981364;20230530;RX;12020.00;0.00;12020.00;0.00;0.00;0.00;0.00;2
AB31;24981338;20230530;ST;322.00;0.00;322.00;0.00;0.00;0.00;322.00;2
AB31;24981348;20230530;ST;290.00;0.00;290.00;0.00;0.00;0.00;290.00;1
AB31;11451068;20230530;RX;8750.00;0.00;8750.00;0.00;0.00;0.00;0.00;2
AB31;24978938;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB37;24978939;20230530;RX;19000.00;0.00;19000.00;0.00;0.00;0.00;0.00;2
AB31;24978940;20230530;RX;4200.00;0.00;4200.00;0.00;0.00;0.00;0.00;2
AB37;24978941;20230530;RX;21400.00;0.00;21400.00;0.00;0.00;0.00;0.00;2
AB31;11451069;20230530;RX;660.00;660.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24978942;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB37;24978944;20230530;RX;7000.00;1500.00;5500.00;0.00;0.00;0.00;0.00;2
AB31;24978945;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB37;11451070;20230530;RX;19400.00;0.00;19400.00;0.00;0.00;0.00;0.00;2
AB37;24978946;20230530;RX;19200.00;9600.00;9600.00;0.00;0.00;0.00;0.00;2
AB31;24978947;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB37;24978948;20230530;RX;22400.00;0.00;22400.00;0.00;0.00;0.00;0.00;2
AB31;24979547;20230530;RX;19600.00;0.00;19600.00;0.00;0.00;0.00;0.00;2
AB31;24979548;20230530;RX;21300.00;6132.00;15168.00;0.00;0.00;0.00;0.00;2
AB31;11451346;20230530;RX;1824.00;0.00;1824.00;0.00;0.00;0.00;0.00;2
AB31;24979549;20230530;RX;14600.00;0.00;14600.00;0.00;0.00;0.00;0.00;2
AB31;11451347;20230530;RX;850.00;0.00;850.00;0.00;0.00;0.00;0.00;2
AB31;11451348;20230530;RX;39000.00;6870.00;32130.00;0.00;0.00;0.00;0.00;2
AB31;24979550;20230530;RX;26700.00;6586.00;20114.00;0.00;0.00;0.00;0.00;2
AB31;24979551;20230530;RX;5600.00;0.00;5600.00;0.00;0.00;0.00;0.00;2
AB31;24979552;20230530;RX;1970.00;0.00;1970.00;0.00;0.00;0.00;0.00;2
AB31;24979553;20230530;RX;8414.00;0.00;8414.00;0.00;0.00;0.00;0.00;2
AB37;24979554;20230530;RX;12600.00;0.00;12600.00;0.00;0.00;0.00;0.00;2
AB31;11451349;20230530;RX;5900.00;1338.00;4562.00;0.00;0.00;0.00;0.00;2
AB37;24979555;20230530;RX;9800.00;0.00;9800.00;0.00;0.00;0.00;0.00;2
AB31;24979556;20230530;RX;6900.00;0.00;6900.00;0.00;0.00;0.00;0.00;2
AB37;24979557;20230530;RX;3000.00;0.00;3000.00;0.00;0.00;0.00;0.00;2
AB31;24979558;20230530;RX;17400.00;0.00;17400.00;0.00;0.00;0.00;0.00;2
AB31;24979559;20230530;RX;2760.00;0.00;2760.00;0.00;0.00;0.00;0.00;2
AB31;24979560;20230530;RX;3700.00;0.00;3700.00;0.00;0.00;0.00;0.00;2
AB31;24979561;20230530;RX;12000.00;244.00;11756.00;0.00;0.00;0.00;0.00;2
AB31;24979562;20230530;RX;4058.00;0.00;4058.00;0.00;0.00;0.00;0.00;2
AB31;24979563;20230530;RX;1124.00;0.00;1124.00;0.00;0.00;0.00;0.00;2
AB31;24979564;20230530;RX;20300.00;6012.00;14288.00;0.00;0.00;0.00;0.00;2
AB31;24979565;20230530;RX;5600.00;1500.00;4100.00;0.00;0.00;0.00;0.00;2
AB31;24979566;20230530;RX;6358.00;0.00;6358.00;0.00;0.00;0.00;0.00;2
AB31;24979567;20230530;RX;800.00;0.00;800.00;0.00;0.00;0.00;0.00;2
AB31;11451352;20230530;RX;9410.00;9410.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451353;20230530;RX;45100.00;7130.00;37970.00;0.00;0.00;0.00;0.00;2
AB31;24979568;20230530;RX;3702.00;0.00;3702.00;0.00;0.00;0.00;0.00;2
AB31;24979569;20230530;RX;27280.00;0.00;27280.00;0.00;0.00;0.00;0.00;2
AB37;24979570;20230530;RX;9400.00;0.00;9400.00;0.00;0.00;0.00;0.00;2
AB31;24979571;20230530;RX;1124.00;0.00;1124.00;0.00;0.00;0.00;0.00;2
AB31;24979572;20230530;RX;38100.00;0.00;38100.00;0.00;0.00;0.00;0.00;2
AB31;11451351;20230530;ST;7000.00;0.00;7000.00;0.00;0.00;0.00;7000.00;4
AB31;11451350;20230530;ST;2700.00;0.00;2700.00;0.00;0.00;0.00;2700.00;1
AB31;24978985;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451096;20230530;RX;11010.00;0.00;11010.00;0.00;0.00;0.00;0.00;2
AB31;11451097;20230530;RX;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451098;20230530;RX;4940.00;0.00;4940.00;0.00;0.00;0.00;0.00;2
AB31;11451099;20230530;RX;18268.00;0.00;18268.00;0.00;0.00;0.00;0.00;2
AB31;24978987;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB37;24978988;20230530;RX;9530.00;0.00;9530.00;0.00;0.00;0.00;0.00;2
AB37;11451100;20230530;RX;16200.00;8100.00;8100.00;0.00;0.00;0.00;0.00;2
AB31;24978989;20230530;RX;17980.00;0.00;17980.00;0.00;0.00;0.00;0.00;2
AB31;24978990;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB37;24978991;20230530;RX;13600.00;0.00;13600.00;0.00;0.00;0.00;0.00;2
AB31;24978992;20230530;RX;1380.00;0.00;1380.00;0.00;0.00;0.00;0.00;2
AB37;11451101;20230530;RX;19200.00;0.00;19200.00;0.00;0.00;0.00;0.00;2
AB31;24978993;20230530;RX;2182.00;0.00;2182.00;0.00;0.00;0.00;0.00;2
AB37;11451102;20230530;RX;675.00;0.00;675.00;0.00;0.00;0.00;0.00;1
AB31;24978994;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24978995;20230530;RX;13810.00;0.00;13810.00;0.00;0.00;0.00;0.00;2
AB31;24978996;20230530;RX;11950.00;0.00;11950.00;0.00;0.00;0.00;0.00;2
AB31;24978997;20230530;RX;1380.00;0.00;1380.00;0.00;0.00;0.00;0.00;2
AB37;24978998;20230530;RX;10600.00;0.00;10600.00;0.00;0.00;0.00;0.00;2
AB31;24978999;20230530;RX;1380.00;0.00;1380.00;0.00;0.00;0.00;0.00;2
AB31;24979000;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB37;24978986;20230530;ST;7200.00;3240.00;3960.00;0.00;0.00;0.00;3960.00;4
AB31;24980749;20230530;RX;1680.00;120.00;1560.00;0.00;0.00;0.00;0.00;2
AB31;24980750;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24980751;20230530;RX;19800.00;0.00;19800.00;0.00;0.00;0.00;0.00;2
AB31;24980752;20230530;RX;3300.00;0.00;3300.00;0.00;0.00;0.00;0.00;2
AB31;24980753;20230530;RX;19300.00;400.00;18900.00;0.00;0.00;0.00;0.00;2
AB31;24980754;20230530;RX;6102.00;0.00;6102.00;0.00;0.00;0.00;0.00;2
AB31;24980755;20230530;RX;680.00;0.00;680.00;0.00;0.00;0.00;0.00;2
AB31;24980756;20230530;RX;9774.00;0.00;9774.00;0.00;0.00;0.00;0.00;2
AB31;24980757;20230530;RX;3900.00;0.00;3900.00;0.00;0.00;0.00;0.00;2
AB31;24980758;20230530;RX;1220.00;0.00;1220.00;0.00;0.00;0.00;0.00;2
AB31;11451827;20230530;RX;5200.00;0.00;5200.00;0.00;0.00;0.00;0.00;2
AB31;24980759;20230530;RX;680.00;0.00;680.00;0.00;0.00;0.00;0.00;2
AB31;24980760;20230530;RX;992.00;0.00;992.00;0.00;0.00;0.00;0.00;2
AB31;24980761;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24980762;20230530;RX;17100.00;0.00;17100.00;0.00;0.00;0.00;0.00;2
AB31;24980763;20230530;RX;7500.00;0.00;7500.00;0.00;0.00;0.00;0.00;2
AB31;24980764;20230530;RX;3762.00;0.00;3762.00;0.00;0.00;0.00;0.00;2
AB31;11451828;20230530;RX;300.00;75.00;225.00;0.00;0.00;0.00;0.00;1
AB31;24980765;20230530;RX;10772.00;0.00;10772.00;0.00;0.00;0.00;0.00;2
AB31;24980766;20230530;RX;4000.00;400.00;3600.00;0.00;0.00;0.00;0.00;2
AB37;24980767;20230530;RX;20800.00;0.00;20800.00;0.00;0.00;0.00;0.00;2
AB31;24980768;20230530;RX;17254.00;0.00;17254.00;0.00;0.00;0.00;0.00;2
AB31;11451829;20230530;RX;6800.00;2896.00;3904.00;0.00;0.00;0.00;0.00;2
AB31;24980769;20230530;RX;9035.00;0.00;9035.00;0.00;0.00;0.00;0.00;2
AB31;24980770;20230530;RX;9500.00;0.00;9500.00;0.00;0.00;0.00;0.00;2
AB31;24980772;20230530;RX;3800.00;0.00;3800.00;0.00;0.00;0.00;0.00;2
AB31;24980773;20230530;RX;8514.00;0.00;8514.00;0.00;0.00;0.00;0.00;2
AB31;24980774;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24980775;20230530;RX;5500.00;0.00;5500.00;0.00;0.00;0.00;0.00;2
AB37;24980776;20230530;RX;21000.00;0.00;21000.00;0.00;0.00;0.00;0.00;2
AB31;24980777;20230530;RX;20224.00;0.00;20224.00;0.00;0.00;0.00;0.00;2
AB31;24980778;20230530;RX;3100.00;0.00;3100.00;0.00;0.00;0.00;0.00;2
AB31;24980779;20230530;RX;7400.00;0.00;7400.00;0.00;0.00;0.00;0.00;2
AB31;24980780;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB31;24980781;20230530;RX;3800.00;0.00;3800.00;0.00;0.00;0.00;0.00;2
AB31;24980782;20230530;RX;2700.00;0.00;2700.00;0.00;0.00;0.00;0.00;2
AB31;24980783;20230530;RX;3648.00;0.00;3648.00;0.00;0.00;0.00;0.00;2
AB31;24980784;20230530;RX;10100.00;400.00;9700.00;0.00;0.00;0.00;0.00;2
AB31;24980785;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980786;20230530;RX;12826.00;0.00;12826.00;0.00;0.00;0.00;0.00;2
AB31;11451831;20230530;RX;5200.00;0.00;5200.00;0.00;0.00;0.00;0.00;2
AB31;11451832;20230530;RX;2880.00;2880.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980787;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;11451834;20230530;RX;26300.00;26300.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980788;20230530;RX;3602.00;0.00;3602.00;0.00;0.00;0.00;0.00;2
AB31;24980789;20230530;RX;680.00;0.00;680.00;0.00;0.00;0.00;0.00;2
AB31;24980790;20230530;RX;1502.00;0.00;1502.00;0.00;0.00;0.00;0.00;2
AB31;24980791;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24980792;20230530;RX;5500.00;0.00;5500.00;0.00;0.00;0.00;0.00;2
AB31;24980793;20230530;RX;19244.00;0.00;19244.00;0.00;0.00;0.00;0.00;2
AB31;24980794;20230530;RX;4000.00;400.00;3600.00;0.00;0.00;0.00;0.00;2
AB31;11451836;20230530;RX;2400.00;0.00;2400.00;0.00;0.00;0.00;0.00;2
AB31;11451837;20230530;RX;1160.00;0.00;1160.00;0.00;0.00;0.00;0.00;2
AB31;24980795;20230530;RX;6900.00;0.00;6900.00;0.00;0.00;0.00;0.00;2
AB31;11451830;20230530;ST;8800.00;3520.00;5280.00;0.00;0.00;0.00;5280.00;2
AB31;24980771;20230530;ST;3000.00;0.00;3000.00;0.00;0.00;0.00;3000.00;2
AB31;11451833;20230530;ST;400.00;0.00;400.00;0.00;0.00;0.00;400.00;2
AB31;11451835;20230530;ST;4000.00;3200.00;800.00;0.00;0.00;0.00;800.00;2
AB31;11451838;20230530;ST;560.00;0.00;560.00;0.00;0.00;0.00;560.00;2
AB31;11451839;20230530;ST;560.00;0.00;560.00;0.00;0.00;0.00;560.00;2
AB31;11451840;20230530;ST;560.00;0.00;560.00;0.00;0.00;0.00;560.00;2
AB37;24978892;20230530;RX;12200.00;0.00;12200.00;0.00;0.00;0.00;0.00;2
AB31;24978893;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB37;11451058;20230530;RX;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2
AB37;24978894;20230530;RX;19800.00;0.00;19800.00;0.00;0.00;0.00;0.00;2
AB31;24978895;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB37;24978896;20230530;RX;1604.00;0.00;1604.00;0.00;0.00;0.00;0.00;2
AB31;24978897;20230530;RX;1200.00;1000.00;200.00;0.00;0.00;0.00;0.00;2
AB31;24978898;20230530;RX;2182.00;0.00;2182.00;0.00;0.00;0.00;0.00;2
AB31;24978899;20230530;RX;1220.00;0.00;1220.00;0.00;0.00;0.00;0.00;2
AB31;11451928;20230530;RX;6000.00;0.00;6000.00;0.00;0.00;0.00;0.00;2
AB31;24981082;20230530;RX;1100.00;0.00;1100.00;0.00;0.00;0.00;0.00;2
AB31;24981083;20230530;RX;3762.00;0.00;3762.00;0.00;0.00;0.00;0.00;2
AB31;24981084;20230530;RX;12100.00;0.00;12100.00;0.00;0.00;0.00;0.00;2
AB31;11451929;20230530;RX;22280.00;0.00;22280.00;0.00;0.00;0.00;0.00;2
AB31;24981085;20230530;RX;3698.00;0.00;3698.00;0.00;0.00;0.00;0.00;2
AB31;24981086;20230530;RX;2702.00;0.00;2702.00;0.00;0.00;0.00;0.00;2
AB31;11451930;20230530;RX;34100.00;6040.00;28060.00;0.00;0.00;0.00;0.00;2
AB31;24981087;20230530;RX;6860.00;0.00;6860.00;0.00;0.00;0.00;0.00;2
AB31;24981088;20230530;RX;1220.00;0.00;1220.00;0.00;0.00;0.00;0.00;2
AB31;11451931;20230530;RX;2340.00;0.00;2340.00;0.00;0.00;0.00;0.00;2
AB31;11451932;20230530;RX;31900.00;4490.00;27410.00;0.00;0.00;0.00;0.00;2
AB31;24981089;20230530;RX;2700.00;0.00;2700.00;0.00;0.00;0.00;0.00;2
AB31;11451933;20230530;RX;22700.00;780.00;21920.00;0.00;0.00;0.00;0.00;2
AB31;24981090;20230530;ST;420.00;0.00;420.00;0.00;0.00;0.00;420.00;2
AB31;24981091;20230530;ST;420.00;0.00;420.00;0.00;0.00;0.00;420.00;2
AB31;24981092;20230530;ST;420.00;0.00;420.00;0.00;0.00;0.00;420.00;2
AB31;24981093;20230530;ST;420.00;0.00;420.00;0.00;0.00;0.00;420.00;2
AB31;24981094;20230530;ST;420.00;0.00;420.00;0.00;0.00;0.00;420.00;2
AB31;24979859;20230530;RX;2312.00;0.00;2312.00;0.00;0.00;0.00;0.00;2
AB31;11451435;20230530;RX;1350.00;0.00;1350.00;0.00;0.00;0.00;0.00;2
AB37;24979860;20230530;RX;1566.00;0.00;1566.00;0.00;0.00;0.00;0.00;2
AB31;11451436;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24979861;20230530;RX;15800.00;0.00;15800.00;0.00;0.00;0.00;0.00;2
AB31;11451437;20230530;RX;3300.00;0.00;3300.00;0.00;0.00;0.00;0.00;2
AB31;24979862;20230530;RX;14800.00;0.00;14800.00;0.00;0.00;0.00;0.00;2
AB31;24979863;20230530;RX;7640.00;0.00;7640.00;0.00;0.00;0.00;0.00;2
AB31;24979864;20230530;RX;1812.00;0.00;1812.00;0.00;0.00;0.00;0.00;2
AB31;24979865;20230530;RX;2232.00;0.00;2232.00;0.00;0.00;0.00;0.00;2
AB31;24979866;20230530;RX;21900.00;9974.00;11926.00;0.00;0.00;0.00;0.00;2
AB31;24979867;20230530;RX;13904.00;0.00;13904.00;0.00;0.00;0.00;0.00;2
AB37;11451438;20230530;RX;8950.00;8950.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24979868;20230530;RX;3200.00;0.00;3200.00;0.00;0.00;0.00;0.00;2
AB31;24979869;20230530;RX;1000.00;0.00;1000.00;0.00;0.00;0.00;0.00;2
AB31;24979870;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;11451439;20230530;RX;1470.00;0.00;1470.00;0.00;0.00;0.00;0.00;2
AB31;11451440;20230530;RX;10850.00;0.00;10850.00;0.00;0.00;0.00;0.00;2
AB31;11451441;20230530;RX;3905.00;3905.00;0.00;0.00;0.00;0.00;0.00;2
AB37;24979871;20230530;RX;40600.00;40600.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24979872;20230530;RX;8100.00;0.00;8100.00;0.00;0.00;0.00;0.00;2
AB31;11451442;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451443;20230530;RX;2900.00;0.00;2900.00;0.00;0.00;0.00;0.00;2
AB31;24979873;20230530;RX;3420.00;0.00;3420.00;0.00;0.00;0.00;0.00;2
AB31;24979874;20230530;RX;2820.00;0.00;2820.00;0.00;0.00;0.00;0.00;2
AB31;24979875;20230530;RX;14050.00;0.00;14050.00;0.00;0.00;0.00;0.00;2
AB31;11451444;20230530;RX;7810.00;0.00;7810.00;0.00;0.00;0.00;0.00;2
AB37;11451445;20230530;RX;20650.00;20650.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24979876;20230530;RX;23880.00;0.00;23880.00;0.00;0.00;0.00;0.00;2
AB31;24979877;20230530;RX;15680.00;0.00;15680.00;0.00;0.00;0.00;0.00;2
AB37;24979878;20230530;RX;1300.00;0.00;1300.00;0.00;0.00;0.00;0.00;2
AB31;24979879;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451446;20230530;RX;2080.00;520.00;1560.00;0.00;0.00;0.00;0.00;2
AB31;24979880;20230530;RX;4620.00;0.00;4620.00;0.00;0.00;0.00;0.00;2
AB31;11451447;20230530;RX;25100.00;6780.00;18320.00;0.00;0.00;0.00;0.00;2
AB31;11451448;20230530;RX;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451449;20230530;RX;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451450;20230530;RX;1800.00;400.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;24979881;20230530;RX;11600.00;0.00;11600.00;0.00;0.00;0.00;0.00;2
AB31;24981192;20230530;RX;4502.00;0.00;4502.00;0.00;0.00;0.00;0.00;2
AB31;24981193;20230530;RX;17500.00;0.00;17500.00;0.00;0.00;0.00;0.00;2
AB31;24981194;20230530;RX;17100.00;0.00;17100.00;0.00;0.00;0.00;0.00;2
AB31;24981196;20230530;RX;10400.00;0.00;10400.00;0.00;0.00;0.00;0.00;2
AB31;24981197;20230530;RX;4502.00;0.00;4502.00;0.00;0.00;0.00;0.00;2
AB31;24981198;20230530;RX;1812.00;0.00;1812.00;0.00;0.00;0.00;0.00;2
AB31;11451137;20230530;RX;5750.00;5750.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24979104;20230530;RX;7810.00;0.00;7810.00;0.00;0.00;0.00;0.00;2
AB31;11451138;20230530;RX;2574.00;0.00;2574.00;0.00;0.00;0.00;0.00;2
AB31;24979105;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;11451139;20230530;RX;2900.00;0.00;2900.00;0.00;0.00;0.00;0.00;2
AB31;24979106;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;11451140;20230530;RX;5060.00;0.00;5060.00;0.00;0.00;0.00;0.00;2
AB31;24979107;20230530;RX;2200.00;0.00;2200.00;0.00;0.00;0.00;0.00;2
AB31;11451141;20230530;RX;20818.00;0.00;20818.00;0.00;0.00;0.00;0.00;2
AB37;11451142;20230530;RX;7600.00;0.00;7600.00;0.00;0.00;0.00;0.00;2
AB31;24979108;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24979109;20230530;RX;3762.00;0.00;3762.00;0.00;0.00;0.00;0.00;2
AB37;11451143;20230530;RX;7600.00;0.00;7600.00;0.00;0.00;0.00;0.00;2
AB31;11451144;20230530;RX;20418.00;0.00;20418.00;0.00;0.00;0.00;0.00;2
AB37;11451145;20230530;RX;6000.00;0.00;6000.00;0.00;0.00;0.00;0.00;2
AB31;24979110;20230530;RX;5474.00;0.00;5474.00;0.00;0.00;0.00;0.00;2
AB31;11451146;20230530;RX;25000.00;8122.00;16878.00;0.00;0.00;0.00;0.00;2
AB31;24979111;20230530;RX;680.00;0.00;680.00;0.00;0.00;0.00;0.00;2
AB37;11451147;20230530;RX;6000.00;1610.00;4390.00;0.00;0.00;0.00;0.00;2
AB37;11451148;20230530;RX;8600.00;0.00;8600.00;0.00;0.00;0.00;0.00;2
AB31;24979112;20230530;RX;4340.00;0.00;4340.00;0.00;0.00;0.00;0.00;2
AB31;24979113;20230530;RX;12610.00;0.00;12610.00;0.00;0.00;0.00;0.00;2
